Emissor;CNPJ;Número de emissão;Serie;Codigo;Setor;Agente Fiduciário;Líder;Banco Mandatário;Incentivada|Lei 12.431;Volume;Data de emissão;Vencimento/Repactuação;Referência|NTN-B;Remuneração;Amortização;Espécie;Tipo de Debênture;Índice de correção
Smart Fit;7594978000178;4;2;SMFT24;Outras indústrias da recreação;Oliveira Trust Dtvm SA;Banco Itau BBA SA;Itau Unibanco SA;Não;666180000;2019-04-20;2026-04-20;-;Pagamento Semestral. nos dias 20-out e 20-abr. Primeiro em 20-out-2019;2 Parcelas: 50% em 20-abr-2025 e 50% no vencimento;Quirografária;DI Spread;DI + 2,7500%
Smart Fit;7594978000178;4;3;SMFT34;Outras indústrias da recreação;Oliveira Trust Dtvm SA;Banco Itau BBA SA;Itau Unibanco SA;Não;178400000;2019-04-20;2024-04-20;-;Pagamento Semestral. nos dias 20-abr e 20-out. Primeiro em 20-out-2019;2 Parcelas: 50% em 20-abr-2023 e 50% no vencimento;Quirografária;DI Spread;DI + 1,7500%
Smart Fit;7594978000178;4;4;SMFT44;Outras indústrias da recreação;Oliveira Trust Dtvm SA;Banco Itau BBA SA;Itau Unibanco SA;Não;254190000;2019-04-20;2026-04-20;-;Pagamento Semestral. nos dias 20-abr e 20-out. Primeiro no dia 20-out-2019;2 Parcelas: 50% em 20-abr-2025 e 50% no vencimento;Quirografária;DI Spread;DI + 2,7500%
Somos Educa;2541982000154;1;1;SEDU11;Outros tipos de escolas;Planner Trustee DTVM Ltda;Banco Itau BBA SA;Itau Unibanco SA;Não;600000000;2017-08-15;2020-08-15;-;Pagamento semestral, nos dias 15-Fev e 15-Ago. Primeiro em 15-Fev-2018.;2 parcelas iguas em 15-Ago-2019 e no vencimento.;Quirografária;DI Spread;DI + 0,9%
Somos Educa;2541982000154;1;2;SEDU21;Outros tipos de escolas;Planner Trustee DTVM Ltda;Banco Itau BBA SA;Itau Unibanco SA;Não;200000000;2017-08-15;2022-08-15;-;Pagamento semestral, nos dias 15-Fev e 15-Ago. Primeiro em 15-Fev-2018.;2 parcelas iguas em 15-Ago-2021 e no vencimento.;Quirografária;DI Spread;DI + 1,7%
Somos Educa;2541982000154;2;uni;SEDU12;Outros tipos de escolas;Planner Trustee DTVM Ltda;Banco Itau BBA SA;Itau Unibanco SA;Não;800000000;2018-03-15;2021-03-15;-;Pagamento semestral. nos dias 15-set e 15-mar. Primeiro em 15-set-2018 e última no vencimento;Integral na data do vencimento;Quirografária;DI Spread;DI + 1,15%
Sul America;29978814000187;3;2;SULM23;Seguradora;Pentagono SA Dtvm;Banco Itau BBA SA;Itau Unibanco SA;Não;130000000;2014-05-16;2022-05-15;2021-05-15;Pagamento anual, nos dias 15-Mai. Primeiro em 15-Mai-2015 e último no vencimento.;3 parcelas: 33,33% em 15-Mai-2020, 33,33% em 15-Mai-2021 e saldo no vencimento.;Quirografária;IPCA Spread;IPCA + 7,41%
Sul America;29978814000187;4;2;SULM24;Seguradora;Pentagono SA Dtvm;Banco Santander Brasil SA;Banco Bradesco SA;Não;293680000;2016-12-13;2021-12-13;-;3 parcelas : 33,33% em 13-dez-2019, 33,33% em 13-dez-2020 e 33,34% no vencimento;Pagamento semestral nos dia 13-jun e 13-Dez. Primeiro em 13-jun-2017 e ultima no vencimento;Quirografária;DI Percentual;114% do DI
Sul America;29978814000187;5;uni;SULM15;Seguradora;Pentagono SA Dtvm;Banco Santander Brasil SA;Itau Unibanco SA;Não;500000000;2017-10-27;2022-10-27;-;Pagamento semestral, nos dias 27-Abr e 27-Out.;2 parcelas iguais em 27-Out-2021 e no vencimento.;Quirografária;DI Percentual;108% do DI
Suzano S.A.;16404287000155;8;uni;SUZB18;Indústria de papel, celulose e papelão;Pentagono SA Dtvm;Banco Itau BBA SA;Banco Bradesco SA;Não;750000000;2019-09-15;2028-09-15;-;Pagamento semestral, nos dias 15-Mar e 15-Set. Primeiro em 15-Mar-2020 e último no vencimento.;Integral na data do vencimento.;Quirografária;DI Spread;DI + 1,20%
Taesa;7859971000130;3;2;TAEE23;Geração, transmissão e distribuição de energia elétrica;Gdc Partners Serv Fiduciarios Dtvm Ltda;Itau Unibanco SA;Itau Unibanco SA;Não;793000000;2012-10-15;2020-10-15;2020-08-15;Pagamento anual, nos dias 15-Out. Primeiro em 15-Out-2013 e último no vencimento.;3 parcelas em 15-Out-2018, 15-Out-2019 e 15-Out-2020.;Quirografária;IPCA Spread;IPCA + 4,85%
Taesa;7859971000130;3;3;TAEE33;Geração, transmissão e distribuição de energia elétrica;Gdc Partners Serv Fiduciarios Dtvm Ltda;Itau Unibanco SA;Itau Unibanco SA;Não;702000000;2012-10-15;2024-10-15;2023-05-15;Pagamento anual, nos dias 15-Out. Primeiro em 15-Out-2013 e último no vencimento.;4 parcelas em 15-Out-2021, 15-Out-2022, 15-Out-2023 e 15-Out-2024.;Quirografária;IPCA Spread;IPCA + 5,1%
Taesa;7859971000130;4;1;TAES14;Geração, transmissão e distribuição de energia elétrica;Simplific Pavarini DTVM Ltda;BB Banco de Investimento SA;Banco Bradesco SA;Sim;255000000;2017-09-15;2024-09-15;2024-08-15;Pagamento anual. primeiro em 15-Set-2018 e última no vencimento;2 parcelas: 50% em 15-Set-2023 e 50% em 15-Set-2024;Quirografária;IPCA Spread;IPCA + 4,4100%
Taesa;7859971000130;2;2;TAES24;Geração, transmissão e distribuição de energia elétrica;Simplific Pavarini DTVM Ltda;BB Banco de Investimento SA;Banco Bradesco SA;Não;287669000;2017-09-15;2020-09-15;-;Pagamento semestral, nos dias 15-Mar e 15-Set. Primeiro em 15-Mar-2018 e última no vencimento;Integral na data do Vencimento;Quirografária;DI Percentual;105% do DI
Taesa;7859971000130;5;uni;TAES15;Geração, transmissão e distribuição de energia elétrica;Simplific Pavarini DTVM Ltda;BB Banco de Investimento SA;Banco Bradesco SA;Sim;525772000;2018-07-15;2025-07-15;2024-08-15;Pagamento anual, nos dias 15-jul. Primeiro em 15-jul-2019 e última no vencimento;2 parcelas iguais em 15jul-2024 e no vencimento;Quirografária;IPCA Spread;IPCA + 5,9526%
Taesa;7859971000130;6;1;TAEE16;Geração, transmissão e distribuição de energia elétrica;Simplific Pavarini DTVM Ltda;Banco Santander Brasil SA;Banco Bradesco SA;Não;850000000;2019-05-15;2026-05-15;-;Pagamento Semestral. nos dias 15-mai e 15-nov. Primeiro em 15-nov-2019;Integral na data do vencimento;Garantia Real;DI Percentual;108% do DI
Taesa;7859971000130;6;2;TAEE26;Geração, transmissão e distribuição de energia elétrica;Simplific Pavarini DTVM Ltda;Banco Santander Brasil SA;Banco Bradesco SA;Sim;210000000;2019-05-15;2044-05-15;2035-05-15;Pagamento semestral, nos dias 15-Mai e 15-Nov. Primeiro em 15-Nov-2019 e último no vencimento.;43 parcelas semestrais. Primeira em 15-Mai-2023 e última no vencimento.;Garantia Real;IPCA Spread;IPCA + 5,50%
Tcp Terminal de Contêineres de Paranaguá S/A;12919786000124;1;3;TCPA31;Serviço de armazenamento;Pentagono SA Dtvm;Banco BTG Pactual SA;Itau Unibanco SA;Sim;428047000;2016-10-15;2022-10-15;2022-08-15;Pagamento anual, Primeiro em 15-out-2017 e ultima no vencimento;2 parcelas iguais em 15-out-2021 e no vencimento;Quirografária;IPCA Spread;IPCA + 7,8164%
Telef Brasil;2558157000162;5;uni;VIVT15;Telecomunicações;Pentagono SA Dtvm;Banco Santander Brasil SA;Itau Unibanco SA;Não;2000000000;2017-02-08;2022-02-08;-;Pagamento semestral, nos dias 08-Fev e 08-Ago. Primeiro em 08-Ago-2017 e último no vencimento.;2 parcelas em 08-Fev-2021 e no vencimento.;Quirografária;DI Percentual;108,25% do DI
Tenda;71476527000135;4;uni;TEND14;Construção de edifícios residenciais;Oliveira Trust Dtvm SA;Banco Abc Brasil SA;Itau Unibanco SA;Não;15000000;2018-09-10;2023-09-10;-;Pagamento semestral. nos dias 10-mar e 10-set. primeiro em 10-mar-2019;3 Parcelas 33,33% em 10-Set-2021, 33,33% em 10-Set-2022 e 33,34% em 10-Set-2023;Quirografária;DI Spread;DI + 1,75%
Tenda;71476527000135;5;uni;TEND15;Construção de edifícios residenciais;Oliveira Trust Dtvm SA;Banco Itau BBA SA;Oliveira Trust DTVM SA;Não;150000000;2019-03-25;2024-03-25;-;Pagamento semestral, nos dias 25-Mar e 25-Set. Primeiro em 25-Set-2019 e último no vencimento.;2 parcelas iguais em 25-Mar-2023 e no vencimento.;Quirografária;DI Spread;DI + 1,40%
Termopernambuco S/A;3795050000109;7;uni;TERP17;Geração, transmissão e distribuição de energia elétrica;Simplific Pavarini DTVM Ltda;BB Banco de Investimento SA;Banco Bradesco SA;Não;300000000;2018-08-06;2023-08-06;-;Pagamento Semestral. nos dias 06-fev e 06-jul. Primeiro em 06-fev-2019;Pagamento Semestral. nos dias 06-fev e 06-jul. Primeiro em 06-fev-2021;Quirografária;DI Percentual;117,40% do DI
Tpe - Transmissora Paraiso de Energia S/A;26796739000145;1;uni;TPEN11;Geração, transmissão e distribuição de energia elétrica;Pentagono SA Dtvm;Banco Itau BBA SA;Itau Unibanco SA;Sim;1070000000;2018-09-15;2028-09-15;2026-08-15;Pagamento semestral. nos dias 15-mar e 15-set. primeiro em 15-mar-2019 e última no vencimento;Pagamento semestral. nos dias 15-mar e 15-set. primeiro em 15-mar-2023 e última no vencimento;Quirografária;IPCA Spread;IPCA+6,5333%
Tran Paulist;2998611000104;4;uni;CTEE14;Geração, transmissão e distribuição de energia elétrica;Pentagono SA Dtvm;Banco Bradesco Bbi SA;Banco Bradesco SA;Sim;148270000;2016-07-15;2021-07-15;2021-05-15;Pagamento anual, nos dias 15-Jul. Primeiro em 15-Jul-2017 e último no vencimento.;Integral na data do vencimento.;Quirografária;IPCA Spread;IPCA + 6,0413%
Tran Paulist;2998611000104;5;uni;CTEE15;Geração, transmissão e distribuição de energia elétrica;Pentagono SA Dtvm;Banco Santander Brasil SA;Banco Bradesco SA;Sim;282943000;2017-02-15;2024-02-15;2024-08-15;Pagamento anual nos dias 15-fev. Primeiro em 15-fev-2018 e última no vencimento;Integral na data do vencimento.;Quirografária;IPCA Spread;IPCA + 5,0373%
Tran Paulist;2998611000104;7;Uni;CTEE17;Geração, transmissão e distribuição de energia elétrica;Pentagono SA Dtvm;Banco Itau BBA SA;Banco Bradesco SA;Sim;621000000;2018-04-15;2025-04-15;2024-08-15;Pagamento semestral. noas dias 15-Out e 15- Abr. Primeiro em 15-Out-2018;Integral na data do Vencimento;Quirografária;IPCA Spread;IPCA + 4,70%
Tran Paulist;2998611000104;8;uni;CTEE18;Geração, transmissão e distribuição de energia elétrica;Pentagono SA Dtvm;BB Banco de Investimento SA;Banco Bradesco SA;Sim;409325000;2019-12-15;2029-12-15;2030-08-15;Pagamento semestral, nos dias 15-Jun e 15-Dez. Primeiro em 15-Jun-2019 e último no vencimento.;3 parcelas em 15-Dez-2027, em 15-Dez-2028 e no vencimento.;Quirografária;IPCA Spread;IPCA + 3,50%
Trans Sul Litoranea de Energia S/A;16383969000129;1;uni;TSLE11;Geração, transmissão e distribuição de energia elétrica;Pentagono SA Dtvm;Banco BTG Pactual SA;Banco Bradesco SA;Sim;150000000;2016-12-15;2030-12-15;2028-08-15;Parecelas semestrais em 15-Jun e 15-Dez. Primeiro em 15-jun-2017 e ultima no vencimento.;Parecelas semestrais em 15-Jun e 15-Dez. Primeiro em 15-jun-2017 e ultima no vencimento.;Garantia Real;IPCA Spread;IPCA + 7,5651%
Ultrapar;33256439000139;6;uni;UGPA16;Comércio atacadista de petróleo e produtos de petróleo;Pentagono SA Dtvm;BB Banco de Investimento SA;Banco Bradesco SA;Não;1725000000;2018-03-05;2023-03-05;-;Pagamento Semestral, nos dias 05-Set e 05-Mar. Primeiro em 05-Set-2018;Integral na data do vencimento;Quirografária;DI Percentual;105,25% do DI
Unidas SA;4437534000130;10;1;UNDA10;Locadora de automóveis;Planner Trustee DTVM Ltda;Banco Santander Brasil SA;Banco Bradesco SA;Não;80000000;2017-09-29;2020-09-29;-;Pagamento semestral, nos dias 29-Mar e 29-Set. Primeiro em 29-Mar-2018.;2 parcelas iguas em 29-Set-2019 e no vencimento.;Garantia Real;DI Spread;DI + 1,2%
Unidas SA;4437534000130;10;2;UNDA20;Locadora de automóveis;Planner Trustee DTVM Ltda;Banco Santander Brasil SA;Banco Bradesco SA;Não;420000000;2017-09-29;2022-09-29;-;Pagamento semestral, nos dias 29-Mar e 29-Set. Primeiro em 29-Mar-2018.;2 parcelas iguas em 29-Set-2021 e no vencimento.;Garantia Real;DI Spread;DI + 1,6%
Unidas SA;4437534000130;12;1;UNDAA2;Locadora de automóveis;Pentagono SA Dtvm;XP Investimentos CCTVM SA;Itau Unibanco SA;Não;150000000;2018-09-15;2023-09-15;-;Pagamento semestral, nos dias 15-Mar e 15-Set. Primeiro em 15-Mar-2019 e último no vencimento.;2 parcelas iguais em 15-Set-2024 e no vencimento.;Quirografária;DI Percentual;110,60% do DI
Unidas SA;4437534000130;12;2;UNDAB2;Locadora de automóveis;Pentagono SA Dtvm;XP Investimentos CCTVM SA;Itau Unibanco SA;Não;100000000;2018-09-15;2025-09-15;2024-08-15;Pagamento Semestral. Nos dias 15-mar e 15-set. Primeiro em 15-mar-2019;2 parcelas iguais 50% em 15-set-2024 e 50% no vencimento;Quirografária;IPCA Spread;IPCA + 7,3032%
Unidas SA;4437534000130;13;1;UNDAC1;Locadora de automóveis;Pentagono SA Dtvm;Banco Itau BBA SA;Itau Unibanco SA;Não;527400000;2019-04-10;2024-04-10;-;Pagamento Semestral. nos dias 10-out e 10-abr. Primeiro em 10-out-2019;Integral na data do vencimento;Quirografária;DI Percentual;107,90% do DI
Unidas SA;4437534000130;13;2;UNDAC2;Locadora de automóveis;Pentagono SA Dtvm;Banco Itau BBA SA;Itau Unibanco SA;Não;372600000;2019-04-10;2027-04-10;-;Pagamento Semestral. nos dias 10-out e 10-abr. Primeiro em 10-out-2019;3 parcelas : 33,33% em 10-abr-2025, 33,33% em  10-abr-2026 e 33,34% em 10-abr-2027.;Quirografária;DI Percentual;110,5% do DI
Unidas SA;4437534000130;13;3;UNDAC3;Locadora de automóveis;Pentagono SA Dtvm;Banco Itau BBA SA;Itau Unibanco SA;Não;100000000;2019-04-10;2029-04-10;-;Pagamento Semestral. nos dias 10-out e 10-abr. Primeiro em 10-out-2019;2 Parcelas: 50% em 10-abr-2028 e 50% em 10-abr-2029;Quirografária;DI Percentual;112%  do DI
Unipar;33958695000178;4;2;UNIP24;Indústria química;Pentagono SA Dtvm;Banco Santander Brasil SA;Banco Bradesco SA;Não;139830000;2018-03-28;2022-03-20;-;Pagamento semestral, nos dias 20-abr e 20-set. Primeiro em 20-se-2018 e última no vencimento;2 parcelas nos dias 20-mar-2021 e no vencimento;Quirografária;DI Spread;DI + 2,5%
Unipar;33958695000178;5;uni;UNIP15;Indústria química;Pentagono SA Dtvm;Banco BTG Pactual SA;Banco Bradesco SA;Não;201050000;2019-06-10;2025-06-10;2021-05-15;Pagamento Semestral. nos dias 10-jun e 10-dez. Primeiro em 10-dez-2019;3 parcelas : 33,33% em 10-jun-2023, 33,33% em  10-jun-2024 e 33,34% em 10-jun-2025.;Quirografária;DI Spread;DI + 1,25%
Usiminas;60894730000105;7;1;USIM17;Transformação de aço em produtos de aço;Simplific Pavarini DTVM Ltda;BB Banco de Investimento SA;Itau Unibanco SA;Não;700000000;2019-09-30;2023-09-30;-;Pagamento semestral, nos dias 30-Mar e 30-Set. Primeiro em 30-Mar-2020 e último no vencimento.;Integral na data do vencimento.;Quirografária;DI Spread;DI + 1,70%
Usiminas;60894730000105;7;2;USIM27;Transformação de aço em produtos de aço;Simplific Pavarini DTVM Ltda;BB Banco de Investimento SA;Itau Unibanco SA;Não;1300000000;2019-09-30;2025-09-30;-;Pagamento semestral, nos dias 30-Mar e 30-Set. Primeiro em 30-Mar-2020 e último no vencimento.;2 parcelas iguais em 30-Set-2024 e no vencimento.;Quirografária;DI Spread;DI + 2,10%
Vale;33592510000154;8;1;VALE18;Mineração de metais;Pentagono SA Dtvm;Banco Bradesco Bbi SA;Itau Cv SA;Sim;600000000;2014-01-15;2021-01-15;2020-08-15;Pagamento anual, nos dias 15-Jan. Primeiro em 15-Jan-2015 e último no vencimento.;2 parcelas iguais em 15-Jan-2020 e no vencimento.;Quirografária;IPCA Spread;IPCA + 6,46%
Vale;33592510000154;8;2;VALE28;Mineração de metais;Pentagono SA Dtvm;Banco Bradesco Bbi SA;Itau Cv SA;Sim;150000000;2014-01-15;2024-01-15;2022-08-15;Pagamento anual, nos dias 15-Jan. Primeiro em 15-Jan-2015 e último no vencimento.;3 parcelas : 33,33% em 15-Jan-2022, 33,33% em 15-Jan-2023 e saldo no vencimento.;Quirografária;IPCA Spread;IPCA + 6,57%
Vale;33592510000154;8;3;VALE38;Mineração de metais;Pentagono SA Dtvm;Banco Bradesco Bbi SA;Itau Cv SA;Sim;100000000;2014-01-15;2026-01-15;2024-08-15;Pagamento anual, nos dias 15-Jan. Primeiro em 15-Jan-2015 e último no vencimento.;3 parcelas : 33,33% em 15-Jan-2024, 33,33% em 15-Jan-2025 e saldo no vencimento.;Quirografária;IPCA Spread;IPCA + 6,71%
Vale;33592510000154;8;4;VALE48;Mineração de metais;Pentagono SA Dtvm;Banco Bradesco Bbi SA;Itau Cv SA;Sim;150000000;2014-01-15;2029-01-15;2026-08-15;Pagamento anual, nos dias 15-Jan. Primeiro em 15-Jan-2015 e último no vencimento.;6 parcelas anuais, nos dias 15-Jan. Primeira em 15-Jan-2024 e última no vencimento.;Quirografária;IPCA Spread;IPCA + 6,78%
Vale;33592510000154;9;1;VALE19;Mineração de metais;Pentagono SA Dtvm;BB Banco de Investimento SA;Banco Bradesco SA;Sim;800000000;2015-08-15;2020-08-15;2020-08-15;Pagamento anual, nos dias 15-Ago. Primeiro em 15-Ago-2016 e último no vencimento.;Integral na data do vencimento.;Quirografária;IPCA Spread;IPCA + 6,6232%
Vale;33592510000154;9;2;VALE29;Mineração de metais;Pentagono SA Dtvm;BB Banco de Investimento SA;Banco Bradesco SA;Sim;550000000;2015-08-15;2022-08-15;2022-08-15;Pagamento anual, nos dias 15-Ago. Primeiro em 15-Ago-2016 e último no vencimento.;Integral na data do vencimento.;Quirografária;IPCA Spread;IPCA + 6,6252%
Vamos Locação de Caminhões e Equip S/A;23373000000132;2;1;VAMO12;Serviços de locação e leasing;Pentagono SA Dtvm;Banco BTG Pactual SA;Banco Bradesco SA;Não;382500000;2019-08-20;2024-08-20;-;Pagamento semestral, nos dias 20-Fev e 20-Ago. Primeiro em 20-Fev-2020 e último no vencimento.;2 parcelas iguais em 20-Ago-2023 e no vencimento.;Quirografária;DI Spread;DI + 1,60%
Vamos Locação de Caminhões e Equip S/A;23373000000132;2;2;VAMO22;Serviços de locação e leasing;Pentagono SA Dtvm;Banco BTG Pactual SA;Banco Bradesco SA;Não;417500000;2019-08-20;2026-08-20;-;Pagamento semestral, nos dias 20-Fev e 20-Ago. Primeiro em 20-Fev-2020 e último no vencimento.;3 parcelas em 20-Ago-2024, em 20-Ago-2025 e no vencimento.;Quirografária;DI Spread;DI + 2,0%
Vdb F2 Geracao de Energia SA;19788923000188;2;uni;VDBF12;Geração, transmissão e distribuição de energia elétrica;Pentagono SA Dtvm;Banco BTG Pactual SA;Banco Citibank SA;Sim;106000000;2019-06-15;2033-04-15;2030-08-15;Pagamento Semestral. Nos dias 15-abr e 15-out. Primeiro em 15-out-2019;Pagamento Semestral. Nos dias 15-abr e 15-out. Primeiro em 15-out-2020;Garantia Real;IPCA Spread;IPCA + 3,8708%
Ventos de São Tito Holding S/A;17875156000119;1;uni;VNTT11;Geração, transmissão e distribuição de energia elétrica;Oliveira Trust Dtvm SA;Banco Itau BBA SA;Banco Citibank SA;Sim;111000000;2015-09-15;2028-06-15;2024-08-15;Pagamento semestral, nos dias 15-Jun e 15-Dez. Primeiro em 15-Jun-2016 e último no vencimento.;Pagamento semestral. Primeiro em 15-Dez-2016 e último no vencimento.;Garantia Real;IPCA Spread;IPCA + 9,2360%
Ventos de São Tome Holding S/A;15675033000109;2;Uni;TOME12;Empresa de eletricidade, gás e água;Pentagono SA Dtvm;Banco Santander Brasil SA;Banco Bradesco SA;Sim;89000000;2015-07-15;2027-12-15;2024-08-15;Pagamento semestral, nos dias 15-jun e 15-dez. Primeiro em 15-jun-2016;12 parcelas semestrais nos dias 15-dez e 15-jun. Primeiro em 15-Dez-2016;Garantia Real;IPCA Spread;IPCA + 8,8593%
Viapaulista SA;28019100000189;2;uni;VPLT12;Atividades auxiliares ao transporte rodoviário;Pentagono SA Dtvm;Banco Santander Brasil SA;Banco Bradesco SA;Sim;400000000;2019-06-15;2027-06-15;2024-08-15;Pagamento Semestral. nos dias 15-jun e 15-dez. Primeiro em 15-dez-2019;Pagamento Semestral. nos dias 15-jun e 15-dez. Primeiro em 15-dez-2019;Quirografária;IPCA Spread;IPCA + 3,9407%
Viarondon Conc de Rodov S/A;10635691000153;2;uni;VRDN12;Atividades auxiliares ao transporte rodoviário;Pentagono SA Dtvm;Banco Santander Brasil SA;Itau Unibanco SA;Sim;700000000;2020-02-15;2034-12-15;2030-08-15;Pagamento mensal no dia 15. Primeiro em 15-jun-2020 e última no vencimento;Pagamento mensal no dia 15. Primeiro em 15-jun-2020 e última no vencimento;Quirografária;IPCA Spread;IPCA + 5,5500%
Vix Logistica S/A;32681371000172;3;uni;VIXL13;Transporte rodoviário;Oliveira Trust Dtvm SA;Banco Itau BBA SA;-;Não;373250000;2019-10-28;2022-10-28;-;Pagamento semestral, nos dias 28-Abr e 28-Out. Primeiro em 28-Abr-2020 e último no vencimento;Integral na data do Vencimento;Quirografária;DI Spread;DI + 1,70%
Vli Operações Portuarias S/A;12963928000150;1;uni;VLIO11;Transporte marítimo;Vortx DTVM Ltda;Banco Votorantim SA;Itau Unibanco SA;Sim;175000000;2016-08-15;2021-08-15;2021-05-15;Pagamento anual. primeiro em 15-ago-2017;integral na data do vencimento.;Quirografária;IPCA Spread;IPCA + 6,0500%
Xp Investimentos SA;16838421000126;2;uni;XPVS12;Outras atividades relacionadas a investimentos financeiros;Oliveira Trust Dtvm SA;XP Investimentos CCTVM SA;Itau Unibanco SA;Não;400000000;2019-05-15;2022-05-15;-;Pagamento Semestral. nos dias 15-nov e 15-mai. Primeiro em 15-nov-2019;2 Parcelas: 50% em 15-mai-2021 e 50% em 15-mai-2021;Quirografária;DI Percentual;107,25% do DI
Yduqs Part;8807432000110;5;2;ESTC25;Escola de ensino superior;Oliveira Trust Dtvm SA;Banco Itau BBA SA;Itau Unibanco SA;Não;350000000;2019-02-15;2024-02-15;-;Pagamento semestral. nos dias 15-fev e 15-ago. Primeiro em 15-ago-2019 e última no vencimento;2 parcelas nos dias 15-fev-2023 e no vencimento;Quirografária;DI Spread;DI + 0,785%
